X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,6.106494907094304E-4,30.417657820079615,0.6578632129694746
2.0,2.0,train,6.634581915453184E-4,78.12573672745306,0.6881702311752929
3.0,3.0,train,5.782941490223292E-4,19.597730909963335,0.6378568644609376
4.0,4.0,train,6.261115147721975E-4,38.29353980919439,0.66702975794517
5.0,5.0,train,4.512514425727597E-4,8.969222966850582,0.5473236896703786
6.0,6.0,train,6.552040490761857E-4,68.0237971173344,0.6836165268241654
7.0,7.0,train,6.110057229686002E-4,30.558207273804218,0.6580772163059837
8.0,8.0,train,6.729628331740298E-4,84.52982877148088,0.6933326912092912
9.0,9.0,train,6.601348829653872E-4,73.28729446196694,0.6863447399703428
10.0,10.0,train,6.590511202395529E-4,71.63926685425874,0.6857471220929323
11.0,11.0,train,5.564642193349889E-4,15.258486611353904,0.6237019105296131
12.0,12.0,train,2.68220015750254E-4,4.059793577498905,0.37568584841461594
13.0,13.0,train,3.35666973182376E-4,5.765106970814062,0.44543175981683436
14.0,14.0,train,5.597941899891415E-4,16.0878127579157,0.6258963640270465
15.0,15.0,train,6.473758555018889E-4,59.31236505260996,0.67923638871217
16.0,16.0,train,6.495983799020625E-4,61.50073654098651,0.6804860940600792
17.0,17.0,train,6.539259103333237E-4,67.36910835487497,0.6829054725615484
18.0,18.0,train,6.685288527757305E-4,81.51023823788883,0.6909350905879601
19.0,19.0,train,6.585142316497673E-4,71.30956926399686,0.6854506446833137
20.0,20.0,train,6.626032000456962E-4,77.11243445389869,0.6877016024695533
21.0,21.0,train,6.251872790812164E-4,37.73269153128376,0.666488799267566
22.0,22.0,train,6.068571146029836E-4,28.76988426072431,0.6555766573749464
23.0,23.0,train,6.394829097185305E-4,49.768441673907546,0.6747586223847695
24.0,24.0,train,6.685288527757305E-4,81.51023823788883,0.6909350905879601
25.0,25.0,train,6.668772283120155E-4,80.38355587605612,0.690037218503723
26.0,26.0,train,6.758115774487206E-4,88.10458167560046,0.694863279132957
27.0,27.0,train,5.670646167621758E-4,17.0425720773153,0.6306432111884899
28.0,28.0,train,6.668861570619583E-4,80.57858757210876,0.6900420794429345
29.0,29.0,train,6.75933464511019E-4,88.64617328704813,0.6949285965472001
30.0,30.0,train,5.676320227617292E-4,17.330201169918613,0.6310111257745
31.0,31.0,train,6.088084654545223E-4,29.613258574074194,0.6567550968924969
32.0,32.0,train,6.259037073682195E-4,38.10603244346824,0.6669082039929617
33.0,33.0,train,6.371622402278187E-4,46.91801881056803,0.6734302254396624
34.0,34.0,train,6.412421311133987E-4,51.818405180684806,0.6757620334500918
35.0,35.0,train,6.068425234688568E-4,28.766000633412155,0.6555678304267545
36.0,36.0,train,5.431825347301201E-4,14.040899908106734,0.6148204577911318
37.0,37.0,train,5.697160596721845E-4,17.500775464006914,0.6323593044697596
38.0,38.0,train,6.110057229686002E-4,30.558207273804218,0.6580772163059837
39.0,39.0,train,6.734012276010801E-4,85.38282412568847,0.6935687328912121
40.0,40.0,train,6.388179938255499E-4,48.61796863645087,0.6743785647046241
41.0,41.0,train,6.59222299642398E-4,72.23248620037424,0.6858415909955633
42.0,42.0,train,6.24768714504127E-4,37.51171803060381,0.6662435227732653
43.0,43.0,train,6.067698377741192E-4,28.746654354580564,0.6555238556380703
44.0,44.0,train,6.824352558460122E-4,93.94302949418972,0.6983926174715437
45.0,45.0,train,6.817107545201024E-4,93.3965126675438,0.6980085735549251
46.0,46.0,train,5.886182696656079E-4,21.672523423741318,0.6443645277120567
47.0,47.0,train,6.828330474819113E-4,94.40695351264881,0.6986032712690806
48.0,48.0,train,6.769704666262129E-4,89.49015649294499,0.6954837449287152
49.0,49.0,train,6.143078846862217E-4,32.55800485922013,0.6600545999491158
50.0,50.0,train,6.629779088946981E-4,77.65194676788673,0.6879070704658047
51.0,51.0,train,6.775858659050664E-4,89.88654649902016,0.6958127148253168
