Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.99804E-4,26.076981672,0.651283669,0.458165728,0.266710354,0
6.0108E-4,26.317360454,0.65206373,0.456556718,0.268676278,0
6.01485E-4,26.55787706,0.652311589,0.454947707,0.27129751,0
6.02305E-4,26.979177589,0.65281212,0.452131939,0.276539974,0
6.02545E-4,27.039432089,0.652958157,0.451729686,0.277195282,0
6.03097E-4,27.280546688,0.653294173,0.450120676,0.279161206,0
6.03711E-4,27.521984189,0.653667954,0.448511665,0.281782438,0
6.04473E-4,28.186582608,0.654131128,0.444086887,0.288990826,0
6.04889E-4,28.307518783,0.654384092,0.443282381,0.290301442,0
6.0603E-4,28.549736544,0.655076112,0.441673371,0.292922674,0
6.06942E-4,28.792477655,0.655627784,0.44006436,0.295543906,0
6.07384E-4,29.217516539,0.655895257,0.437248592,0.299475754,0
6.0776E-4,29.278292533,0.656122385,0.43684634,0.300131062,0
6.08515E-4,29.521494351,0.656578357,0.435237329,0.302752294,0
6.09489E-4,29.826056104,0.657165296,0.433226066,0.306028834,0
6.09571E-4,30.00891601,0.657214426,0.432019308,0.307994758,0
6.10232E-4,30.252939186,0.65761214,0.430410298,0.31061599,0
6.11006E-4,30.558316575,0.658077216,0.428399035,0.313892529,0
6.11076E-4,30.802725895,0.658119438,0.426790024,0.316513761,0
6.12053E-4,31.108578906,0.658705317,0.424778761,0.319134993,0
6.12183E-4,31.35341301,0.658783727,0.423169751,0.321756225,0
6.12256E-4,31.659511979,0.658827366,0.421158488,0.325032765,0
6.1301E-4,31.782042964,0.659278749,0.420353982,0.326343381,0
6.13888E-4,32.211636928,0.659803685,0.417538214,0.330930537,0
6.13895E-4,32.273026398,0.659807809,0.417135961,0.331585845,0
6.14162E-4,32.518647935,0.659967508,0.415526951,0.334207077,0
6.15073E-4,32.764418474,0.660511382,0.41391794,0.336828309,0
6.16362E-4,33.010681506,0.66127904,0.41230893,0.339449541,0
6.1639E-4,33.257233858,0.661295303,0.41069992,0.342070773,0
6.16855E-4,33.503839821,0.661572051,0.409090909,0.344036697,0
6.17436E-4,33.874269808,0.661916949,0.406677393,0.349279161,0
6.18181E-4,34.059604076,0.662359073,0.405470636,0.351245085,0
6.19362E-4,34.369001786,0.663058935,0.403459372,0.354521625,0
6.1972E-4,34.61685281,0.66327094,0.401850362,0.356487549,0
6.19803E-4,34.86477386,0.663319619,0.399839099,0.358453473,0
6.21405E-4,35.050975654,0.664265579,0.399034594,0.362385321,0
6.2235E-4,35.486124959,0.664822454,0.396218825,0.366972477,0
6.22412E-4,35.548366115,0.664858871,0.395816573,0.367627785,0
6.22676E-4,35.98409767,0.665014475,0.393000805,0.372214941,0
6.22682E-4,36.170901103,0.665018258,0.391794047,0.374180865,0
6.22843E-4,36.357721881,0.665112737,0.390587289,0.376146789,0
6.23161E-4,36.66926828,0.665299855,0.388576026,0.378768021,0
6.23959E-4,36.79398701,0.665768519,0.387771521,0.380078637,0
6.24529E-4,37.106089648,0.666103219,0.385760257,0.383355177,0
6.24644E-4,37.418400261,0.6661703,0.383748994,0.386631717,0
6.24811E-4,37.543358201,0.666268127,0.382944489,0.387942333,0
6.25308E-4,37.793434992,0.666559736,0.381335479,0.390563565,0
6.25904E-4,38.106186002,0.666908204,0.379324216,0.393840105,0
6.26112E-4,38.293977895,0.667029758,0.378117458,0.395806029,0
6.26723E-4,38.544639846,0.667386999,0.376508447,0.398427261,0
6.27306E-4,38.85808593,0.667727735,0.374497184,0.401703801,0
6.27797E-4,39.109138091,0.668014018,0.372888174,0.403669725,0
6.28185E-4,39.297565501,0.668240127,0.371681416,0.404980341,0
6.28485E-4,39.548947678,0.66841476,0.370072405,0.406946265,0
6.28927E-4,39.863234683,0.668672319,0.368061142,0.410222805,0
6.29031E-4,40.051933459,0.668732521,0.366854385,0.412188729,0
6.29047E-4,40.303547279,0.668741846,0.365245374,0.414809961,0
6.29157E-4,40.869780836,0.668805892,0.361625101,0.420707733,0
6.29457E-4,41.058602547,0.668980462,0.360418343,0.422673657,0
6.30862E-4,41.373904014,0.669796221,0.35840708,0.425294889,0
